Chain Start,Chain End
48658952,59004886
26814924,8819054
89471416,21542181
7745291,79641897
11427374,61800477
60941643,47171938
52007171,16166433
48448332,37119863
69844816,87669235
85842805,10803902
51117759,6124494
36259810,99447715
32445643,25283191
57169728,6942661
22060566,73514334
36175827,1425498
96968023,33836273
95890180,24763183
5343699,2728143
55563316,89105100
9160257,86462190
90049212,53835541
72886147,54627718
92713784,78928196
98209662,83489685
5802669,30854659
48573253,42340762
51200977,87752141
70046042,92918518
67759514,79465940
5562778,4636369
40674186,9916621
82621092,4750487
23392805,95232848
84822109,14637594
55571815,50176425
8895,9372410
65184779,9346454
51813202,19165279
30345759,715549
67460712,56313249
70217790,19113117
68251379,99754406
33078172,3777848
60224228,74596993
10996459,62790173
2142242,34236228
62725269,9525805
95150258,91324644
10447845,8562785
44515301,85217241
72877637,33411121
95035087,87020036
90030432,45370692
72151838,36778551
58722126,2467157
26374885,8432927
16909050,47532746
64086744,5350871
94424919,23616981
9074650,14725450
74306952,67025490
41045682,5792067
9516386,62723075
66262417,18057220
46999042,5111234
7054661,78328073
37581487,84349647
78907579,88548288
31910058,20465445
38836244,22621355
28231400,75966873
61021038,60454669
56492394,8328797
25724354,64903623
94630748,35431948
14390950,97463483
11173692,23667515
70245539,10314817
95557700,72184848
68424399,23530985
1902918,31712107
66912245,34239667
95858927,47504475
39615287,56777601
76759695,94766216
14883002,5297513
58431223,89751742
96363002,34725837
84441575,36883768
28483459,68141038
73019523,1240759
57096736,47721553
30974338,82120168
82113628,60480010
74221386,14985578
60639705,92772750
47312266,73883270
34180120,21802114
21866008,52382012
27778026,5709048
76865716,84978026
58254592,91353609
61349130,62057495
40823398,54783879
48835927,55482636
50205574,10526075
29388186,63047297
99436910,99765798
29701960,27632185
64974966,55681048
94364497,73988029
94419359,53581571
11082096,53518870
70852060,8059301
83688595,11115016
12308917,4254653
10848350,77159098
54663332,9919744
88196146,37529479
97817449,47182608
93239377,54673338
15714683,25981567
44696947,8991067
69225525,17412536
67982312,16215333
52729331,96341182
14643079,30461778
79107119,59347442
43352417,52471839
37808543,5259994
47741479,49756655
74425730,82154243
87983125,78871811
35461520,37434129
54832410,54560837
36651810,88395337
57052501,6753150
30812765,79385398
7961642,47324799
85492846,47907095
22121778,1329578
15606748,72785040
7863912,90987926
53918838,68759369
40440920,82473136
49069987,5094978
63961879,11206170
46286151,94566117
12946420,92756148
32652044,70886224
72319200,96335966
1330162,62066532
48201873,7456101
18001759,81292023
22873733,58500431
35232632,78650876
59207364,1665181
39633064,63412164
10630259,63525769
94911934,58486739
41240241,29928810
25844010,8776663
83641950,45144224
91477431,53458685
30317503,95424098
38902371,68941983
47845593,49601030
41829942,29251366
17578422,50002303
16146069,10735036
33861461,51532675
85441308,51470839
52365237,71759058
46633232,90572217
14287386,73702399
35713134,38609450
23005827,34871196
56432439,18607674
57494382,34887241
28677978,53081071
29146538,35522157
1552135,44663523
83959775,8644107
21905644,566309
12441741,58464590
43037370,26527326
66218419,9013357
57009202,3874013
19060005,86140725
85865913,86543293
23069124,58648699
80972988,60005505
80274178,44848425
99730601,34875704
6973528,59734578
97700886,91784879
38006192,85970206
85536225,57843143
13879578,10594626
63547444,16063918
12984046,64867170
13838391,64063948
83675632,2259665
36694265,36626559
60998549,64342366
10335042,89351405
70490949,18542283
33987422,27644709
31286950,80687201
84675385,54396525
40763357,1350741
20126829,29111252
61274419,17960828
95562848,1733622
43882793,76072737
2319045,55751512
87137643,62928118
76074832,819595
28519482,3605585
88754320,74226451
78766146,4580699
38140529,976346
88578543,25806858
23155674,23164639
25681890,67130764
76554820,52778098
50937977,58838574
43502269,42291570
6677868,91201072
67102154,10603442
41050660,65712764
71336827,59759604
90228656,30411369
62910419,20283596
88530897,15834365
64317014,70611796
41732601,9366128
73404730,83212683
10437318,79543455
33470424,4173249
46047513,7994650
52066686,7545456
32805167,57750428
12327634,9774678
92061,46801200
3927071,84397241
44138641,46853587
41104889,30672715
79863010,63087602
97492077,34342074
6040339,38147621
47988919,24362994
53618327,20832406
30015066,35944894
98910730,52331631
71545698,35023523
2028687,7415675
82084461,68624519
99813089,37471929
26208834,1381701
53970480,37298206
15332445,1030365
28405215,97821408
33923917,66532260
1153444,47436104
88860732,82213194
70730092,46888508
52864666,40777015
30120608,51594316
15590643,94739364
92186809,4919583
82783645,40892210
73637103,57814121
65931919,89520051
70333871,1745971
83513291,40258892
43878237,97965896
22924117,54754026
49150354,9484692
45930819,2718805
82369679,27121739
17525643,82209899
50611625,90912464
22163129,51744817
44944199,83713201
21459655,74747290
34850716,4605867
35326491,58682343
17987841,11059599
23047557,16713257
57685548,26259455
35853548,15676415
93071615,66379710
66959866,23507123
1739624,23275883
98795982,3095743
49360619,15472500
33564162,37803169
61176502,68022746
20546018,52071371
37716547,86626980
87195775,61362244
47940980,9720107
41461558,72534048
10748170,37330467
44612894,54391126
18442078,99034793
59760677,56614488
1847045,36842250
18752422,58734780
26596176,21912624
41243134,743135
25857089,58791152
6271092,24882585
9938246,81180674
89109983,83582992
14778212,88273562
51299368,6008727
50178098,29697202
92594525,17100106
19314946,82449728
47139860,28346646
48940301,69647672
15088136,1196438
2700479,28156316
62971422,28320220
68314271,21609383
27192455,96493455
89718174,9203783
42453377,43239877
91532472,45328283
95002669,7637938
58064377,47907054
74749405,14406198
28693829,89370669
4403750,49825745
42784732,85667757
68868229,26197918
76470102,14120559
72537750,17025945
1126415,79938308
65890175,31397607
58260368,51965482
25000792,9426115
52601170,71671048
28403868,178487
97831880,47027350
75624482,76668775
271813,48892859
67221549,4337246
943939,39943392
66566446,44023667
144562,69124003
62744839,93270794
27010810,37905743
88955985,41844858
19828187,1655984
76441541,80899448
80159598,1278700
91576545,266565
92915951,3069353
55387711,68615786
90758751,53123806
16068483,64489574
3301719,11148764
76750686,30610657
39141571,65191459
3058230,61683314
37538892,19729401
55050474,16599751
44859255,42508169
90350328,2475116
22907291,93181729
33116721,92990434
90821032,72612981
72013299,27291694
45119897,38857040
75669756,91086483
93136729,93317907
10272335,75295781
33289627,52163598
47125793,98488209
85823043,56434209
9199687,34044430
71763234,70529120
90109283,78719852
81350193,6344139
65382484,87082256
23978128,39159856
38627871,3608359
83255507,69000446
43307495,48758158
51608185,66922036
10531828,4645619
59588968,53153607
92977206,62313847
76644998,60540182
88139921,36787642
30766245,16649718
82590996,7816119
30446340,7570127
23449124,7465387
61654889,95735379
47331916,62061970
5365462,31936997
52969379,33173903
57019509,7876618
23012992,45642553
75969162,1370278
78089599,1661227
89348706,24657448
35215372,87656245
92046706,165012
84031022,80725324
20268554,96285850
92349349,7197526
80404562,78631123
85134823,35267475
499483,43391477
8473542,42774446
3854014,64840025
48764905,97798573
19049513,75710706
84565040,92050115
21486183,26853889
67608865,49158701
28231615,78156422
89985272,30222720
25904568,65539547
54690590,47749336
60990946,18197184
75097663,85287722
88220213,62389729
13934396,1925675
4869086,59563758
66488762,71977683
42157328,70120026
79351537,55336156
28048714,45339417
75561968,90105990
92651725,79644699
17055845,79989486
42124857,81424859
87935477,91943169
75822449,97935162
34689968,76769944
75015882,24728076
40283166,60496951
93619668,95113274
27694076,37301335
56843771,2477343
4238954,56104113
12451363,24243453
4212758,52978414
71444021,46492920
14853296,81717724
21997227,77342241
27422523,63808604
47418401,53714044
66918829,66348727
83709728,94067614
12905992,3449181
22017271,47357716
79109635,22309156
75869238,7024891
37881994,1904120
44669134,31937062
18873341,442462
5276831,76651691
45051334,5810672
70435792,63426915
47782194,40611007
35948157,41010205
5505394,35172044
89954664,8944255
59406678,7964845
55050575,10144006
24903268,3010439
86336644,7613488
34940460,78545818
48193672,7397663
25490976,7918148
43463212,11234084
65836243,19070047
41592272,62621974
30474566,96619791
7797243,9600727
23930650,5534593
6476729,2035570
35521973,43300655
42010335,59217491
92576691,48912808
54064485,7530485
10542496,75503055
5582812,96139571
4479867,90245480
5697526,89526980
33123631,70066738
5989383,56016938
1722210,67133314
98530216,4803057
40968153,14136548
55382501,2518823
96478077,85245665
39911643,38247442
4830679,8409314
98683411,4773670
14831028,33607180
22797918,39835586
79200829,70709526
3410182,6648181
9528873,95055348
68894827,91456069
53703778,19204219
39877718,13150883
61875845,86115015
65848459,646077
61842789,27510754
45457657,17324929
27340493,82410338
22705369,68411452
99002748,25942837
8314175,98534427
74515289,38264743
60304620,93845062
86062983,39816445
8138391,76592198
57190602,56090200
7042492,31310600
46825918,49565336
44841841,23157680
40168426,68542899
34440682,73282973
7901819,10982202
55073146,36352836
66834602,35142194
21784882,99250136
49849558,1953666
44752313,96506246
48214160,86601605
84019971,25464134
44579300,68862898
76968178,1136580
95108962,48659345
9620340,43561375
71170625,10022921
8283637,3429337
23009509,17723805
3170732,89646498
93131024,4665856
3167926,24423874
16691307,87572863
69094070,62545469
69668200,42735075
65657130,28543870
96387506,71223512
77866584,78869109
66873860,8745656
25618904,22663053
60073064,51116323
66155491,68037012
91425387,99090023
20428355,8356283
19156886,35524874
51727416,46673749
22497581,30699782
11642376,63099084
81857358,24111189
66369835,32947348
57127448,26942265
58725532,5849174
95580525,84899456
33425184,38895923
31338647,7325502
3515668,24989776
73705999,4086631
95556760,80793048
6863890,10145587
19875031,2968020
4106239,28506683
64116870,76016941
2625894,62047882
96500502,53501112
32445208,15991710
67423402,81249134
91018143,42339934
17158385,32981523
20398315,83115824
39297086,11324995
61690255,93142014
18250358,6032837
48431104,98402953
52040058,18034595
8917366,41074211
86724971,72154786
59167193,55358185
50305819,95977075
88187281,3956811
11208577,6102125
69937190,77435523
65469199,11834293
83309339,8456021
66315998,74356999
35733568,13190033
86327833,5090752
85177508,7003364
90636977,60350916
87469846,21555283
11001376,85199659
68014854,946901
91799152,27054860
65242234,10223771
81150575,7624060
40493777,98099901
63122321,95460198
30507288,33341694
57541961,81648623
78184557,7836563
1382187,2359911
66982342,26656664
14835766,51699106
71007478,9237628
64810694,75634494
59071450,99715532
77816143,13654868
77709688,51821030
50694666,78617277
21988865,9447551
41723784,7137793
9644537,52276588
8912504,61900488
30869955,23461042
69009130,7413667
6802718,95665475
15006561,95165604
98312987,72745097
4275193,64747139
97416683,73040960
60055941,6601518
60636456,88497944
42749294,6885039
95931190,72071572
21780782,1551296
13665746,23100658
72923810,92544092
18058245,27126501
23126226,55252180
29108692,84423730
5385140,89913133
23962011,99762950
37827779,21882699
42672533,22971721
86625244,63804853
